loQualifier_s,Concentration_UNIT_s,MATERIAL_STATE_s,NATURAL_ORGANIC_MATTER_(NOM)_d,Time_UNIT_s,K+_d,guidance_synonym_ss,SEX_s,reference_year_s,E.exposure_route_s,InChI_s,owner_name_s,reference_owner_s,Doses/concentrations_d,id,_CONDITION_concentration_UNIT_s,MG2+_d,Concentration_d,nmcode_s,NPO_1969 OBI_0000272_s,ENDPOINT_s,upValue_d,effectendpoint_type_s,PubChem SID_s,Dispersion agent_s,Concentration in culture medium_d,effectid_hs,Dispersion protocol_s,Sigma Aldrich_s,data_gathering_instruments_s,CLO_0000031 EFO_0004443_s,OBI_0001911 BAO_0000114_s,TradeName_s,SUMMARY.RESULTS_hss,E.EXPOSURE_TIME_d,errQualifier_s,CA2+_UNIT_s,topcategory_s,ENVIRONMENT_s,CA2+_d,updated_s,endpoint_s,NPO_1961_s,INTENSITY_UNIT_s,substance_annotation_ss,Doses/concentrations_UNIT_s,effectendpoint_s,E.METHOD_s,Alternative Identifier_s,pH_UPQUALIFIER_s,STUDY_ID_s,NATURAL_ORGANIC_MATTER_(NOM)_UNIT_s,STANDARD_TEST_PROTOCOL_s,Concentration in culture medium_UNIT_s,concentration_d,substanceType_hs,SUMMARY.SIZE_hss,_CONDITION_exposure_time_UNIT_s,JRC ID_s,SUMMARY.REFOWNERS_hss,type_s,EINECS_s,concentration_s,publicname_hs,Time point_UNIT_s,concentration_UNIT_s,SUMMARY.REFS_hss,InChIKey_s,s_uuid_hs,Cell culture conditions - Serum concentration in treatment medium_s,DATA_GATHERING_INSTRUMENTS_s,assay_uuid_s,upQualifier_s,Quantification_s,endpointcategory_s,TAXONOMIC_CLASS_s,_CONDITION_Dose_d,Supplier_s,reference_s,E.exposure_time_UNIT_s,INTENSITY_MICROMOLE_UNIT_s,FPG Content_d,Incubation Time_d,investigation_uuid_s,name_s,CASRN_s,Method type_s,textValue_s,Cell line_s,NA2+_UNIT_s,Sample preparation_s,pH_d,INTENSITY_d,component_s,interpretation_result_s,INTENSITY_MICROMOLE_d,TROPHIC_LEVEL_s,__input_file_s,_CONDITION_concentration_d,loValue_d,nmcode_hs,COD_s,Cell culture conditions - Serum_s,E.ANIMAL_MODEL_s,name_hs,unit_s,"Exposure duration,h_s",K+_UNIT_s,_CONDITION_exposure_time_d,Tissue_s,gender_s,NPO_1952_s,type_of_method_s,Cell culture. Serum_d,Data analysis_s,CHMO:0002774_s,E.SOP_REFERENCE_s,MG2+_UNIT_s,Replicate_s,TAXONOMIC_GROUP_s,pH_UPVALUE_d,E.EXPOSURE_TIME_UNIT_s,Classification_s,guidance_s,document_uuid_s,Dose_UNIT_s,CLO_0000031_s,pH_LOQUALIFIER_s,E.method_s,LIFE_STAGE_s,publicname_s,studyResultType_s,Dose_d,ChEMBL_s,PubChem CID_s,SMILES_s,T.instrument_s,Time_d,Serum_d,E.cell_type_s,E.exposure_time_s,err_d,substance_annotation_hss,content_hss,Cell culture. Serum_UNIT_s,HAR material_s,NA2+_d,E.animal_model_s,MEDIUM_s,Solvent_d,E.exposure_time_d,s_uuid_s,effectendpoint_synonym_ss,pH_LOVALUE_d,substanceType_s,Cell_s,Time point_d,LIGHT_CONDITION_s,Cell line/Type - Full name_s,Incubation time_d,Type of method_s,_version_,_CONDITION_Dose_UNIT_s,pH_s,dbtag_hss,ChemicalName_s,JRC Representative Manufactured Nanomaterials_s,TYPE_d,owner_name_hs
"",,,,,,,,,,,,,,FCSV-39cf9cd1-21b3-3a60-a8ac-59d53f68ae53/1360/cn,,,,,,,,,,,,FCSV-39cf9cd1-21b3-3a60-a8ac-59d53f68ae53/1360,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-39cf9cd1-21b3-3a60-a8ac-59d53f68ae53,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574677712896,,,,,,,
"",,,,,,,,,,,,,,FCSV-75c73aaf-bc0e-35b7-bd73-37677f9599ef/1363/cn,,,,,,,,,,,,FCSV-75c73aaf-bc0e-35b7-bd73-37677f9599ef/1363,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-75c73aaf-bc0e-35b7-bd73-37677f9599ef,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574677712896,,,,,,,
"",,,,,,,,,,,,,,FCSV-75c73aaf-bc0e-35b7-bd73-37677f9599ef/1364/cn,,,,,,,,,,,,FCSV-75c73aaf-bc0e-35b7-bd73-37677f9599ef/1364,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-75c73aaf-bc0e-35b7-bd73-37677f9599ef,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574677712896,,,,,,,
"",,,,,,,,,,,,,,FCSV-88ee43b6-8a97-3b62-a583-6a42876cfe7e/1361/cn,,,,,,,,,,,,FCSV-88ee43b6-8a97-3b62-a583-6a42876cfe7e/1361,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-88ee43b6-8a97-3b62-a583-6a42876cfe7e,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574677712896,,,,,,,
"",,,,,,,,,,,,,,FCSV-88ee43b6-8a97-3b62-a583-6a42876cfe7e/1362/cn,,,,,,,,,,,,FCSV-88ee43b6-8a97-3b62-a583-6a42876cfe7e/1362,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-88ee43b6-8a97-3b62-a583-6a42876cfe7e,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574677712896,,,,,,,
"",,,,,,,,,,,,,,FCSV-c6c58a39-1c8f-3521-b926-92a209943dbf/1345/cn,,,,,,,,,,,,FCSV-c6c58a39-1c8f-3521-b926-92a209943dbf/1345,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,SURFACE_CHEMISTRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCSV-c6c58a39-1c8f-3521-b926-92a209943dbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048574677712896,,,,,,0.0,
"",,,,,,,,,,,,,,FCSV-e5d53a21-7973-3808-a71f-d583ff966da2/1365/cn,,,,,,,,,,,,FCSV-e5d53a21-7973-3808-a71f-d583ff966da2/1365,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-e5d53a21-7973-3808-a71f-d583ff966da2,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574677712896,,,,,,,
"",,,,,,,,,,,,,,FCSV-e5d53a21-7973-3808-a71f-d583ff966da2/1366/cn,,,,,,,,,,,,FCSV-e5d53a21-7973-3808-a71f-d583ff966da2/1366,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-e5d53a21-7973-3808-a71f-d583ff966da2,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574677712896,,,,,,,
"",,,,,,,,,,,,,,FCSV-e5d53a21-7973-3808-a71f-d583ff966da2/1367/cn,,,,,,,,,,,,FCSV-e5d53a21-7973-3808-a71f-d583ff966da2/1367,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-e5d53a21-7973-3808-a71f-d583ff966da2,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574677712896,,,,,,,
"",,,,,,,,,,,,,,FCSV-fc81ca0a-7b41-354a-801b-ee7a21d0ac3b/1368/cn,,,,,,,,,,,,FCSV-fc81ca0a-7b41-354a-801b-ee7a21d0ac3b/1368,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-fc81ca0a-7b41-354a-801b-ee7a21d0ac3b,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574677712896,,,,,,,
"",,,,,,,,,,,,,,FCSV-0c945a33-c8aa-3d6e-9261-7e5fd8cc9e0b/1375/cn,,,,,,,,,,,,FCSV-0c945a33-c8aa-3d6e-9261-7e5fd8cc9e0b/1375,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-0c945a33-c8aa-3d6e-9261-7e5fd8cc9e0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A549,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-0c945a33-c8aa-3d6e-9261-7e5fd8cc9e0b/1376/cn,,,,,,,,,,,,FCSV-0c945a33-c8aa-3d6e-9261-7e5fd8cc9e0b/1376,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-0c945a33-c8aa-3d6e-9261-7e5fd8cc9e0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A549,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-32c29be0-4d2e-3bc8-982a-a9cb76487af3/1398/cn,,,,,,,,,,,,FCSV-32c29be0-4d2e-3bc8-982a-a9cb76487af3/1398,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-32c29be0-4d2e-3bc8-982a-a9cb76487af3,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-32c29be0-4d2e-3bc8-982a-a9cb76487af3/1399/cn,,,,,,,,,,,,FCSV-32c29be0-4d2e-3bc8-982a-a9cb76487af3/1399,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-32c29be0-4d2e-3bc8-982a-a9cb76487af3,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-32c29be0-4d2e-3bc8-982a-a9cb76487af3/1400/cn,,,,,,,,,,,,FCSV-32c29be0-4d2e-3bc8-982a-a9cb76487af3/1400,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-32c29be0-4d2e-3bc8-982a-a9cb76487af3,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-5ba55501-90f8-3ccf-96fb-9549c4ce0abe/1374/cn,,,,,,,,,,,,FCSV-5ba55501-90f8-3ccf-96fb-9549c4ce0abe/1374,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,SURFACE_CHEMISTRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCSV-5ba55501-90f8-3ccf-96fb-9549c4ce0abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048574684004352,,,,,,0.0,
"",,,,,,,,,,,,,,FCSV-5f7f003a-8224-3515-8c33-f1a8ca1a4494/1392/cn,,,,,,,,,,,,FCSV-5f7f003a-8224-3515-8c33-f1a8ca1a4494/1392,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-5f7f003a-8224-3515-8c33-f1a8ca1a4494,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-5f7f003a-8224-3515-8c33-f1a8ca1a4494/1393/cn,,,,,,,,,,,,FCSV-5f7f003a-8224-3515-8c33-f1a8ca1a4494/1393,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-5f7f003a-8224-3515-8c33-f1a8ca1a4494,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-84282034-4290-3be7-b443-088e8e334070/1390/cn,,,,,,,,,,,,FCSV-84282034-4290-3be7-b443-088e8e334070/1390,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-84282034-4290-3be7-b443-088e8e334070,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-84282034-4290-3be7-b443-088e8e334070/1391/cn,,,,,,,,,,,,FCSV-84282034-4290-3be7-b443-088e8e334070/1391,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-84282034-4290-3be7-b443-088e8e334070,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-a855ae96-25bc-3573-bb32-1f5f22ff6d3b/1394/cn,,,,,,,,,,,,FCSV-a855ae96-25bc-3573-bb32-1f5f22ff6d3b/1394,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-a855ae96-25bc-3573-bb32-1f5f22ff6d3b,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-a855ae96-25bc-3573-bb32-1f5f22ff6d3b/1395/cn,,,,,,,,,,,,FCSV-a855ae96-25bc-3573-bb32-1f5f22ff6d3b/1395,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-a855ae96-25bc-3573-bb32-1f5f22ff6d3b,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-a855ae96-25bc-3573-bb32-1f5f22ff6d3b/1396/cn,,,,,,,,,,,,FCSV-a855ae96-25bc-3573-bb32-1f5f22ff6d3b/1396,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-a855ae96-25bc-3573-bb32-1f5f22ff6d3b,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-ae224991-49f6-35d0-b874-d485fed70bf8/1373/cn,,,,,,,,,,,,FCSV-ae224991-49f6-35d0-b874-d485fed70bf8/1373,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,SURFACE_CHEMISTRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESCRIPTION,FCSV-ae224991-49f6-35d0-b874-d485fed70bf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048574684004352,,,,,,0.0,
"",,,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1382/cn,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1382,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1383/cn,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1383,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1384/cn,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1384,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1385/cn,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1385,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1386/cn,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1386,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1387/cn,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1387,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1388/cn,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1388,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1389/cn,,,,,,,,,,,,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e/1389,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-d34092b1-0537-3894-9033-7ef5da80a25e,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-e7bb66a7-d701-3f0a-8b7b-1bd85346ef10/1397/cn,,,,,,,,,,,,FCSV-e7bb66a7-d701-3f0a-8b7b-1bd85346ef10/1397,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-e7bb66a7-d701-3f0a-8b7b-1bd85346ef10,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574684004352,,,,,,,
"",,,,,,,,,,,,,,FCSV-3eb255e1-9477-3c2c-937c-7090a1194389/1426/cn,,,,,,,,,,,,FCSV-3eb255e1-9477-3c2c-937c-7090a1194389/1426,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-3eb255e1-9477-3c2c-937c-7090a1194389,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574691344384,,,,,,,
"",,,,,,,,,,,,,,FCSV-59c13065-bf6b-3561-bba3-c6839c8854ab/1427/cn,,,,,,,,,,,,FCSV-59c13065-bf6b-3561-bba3-c6839c8854ab/1427,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-59c13065-bf6b-3561-bba3-c6839c8854ab,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574691344384,,,,,,,
"",,,,,,,,,,,,,,FCSV-59c13065-bf6b-3561-bba3-c6839c8854ab/1428/cn,,,,,,,,,,,,FCSV-59c13065-bf6b-3561-bba3-c6839c8854ab/1428,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-59c13065-bf6b-3561-bba3-c6839c8854ab,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574691344384,,,,,,,
"",,,,,,,,,,,,,,FCSV-59c13065-bf6b-3561-bba3-c6839c8854ab/1429/cn,,,,,,,,,,,,FCSV-59c13065-bf6b-3561-bba3-c6839c8854ab/1429,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-59c13065-bf6b-3561-bba3-c6839c8854ab,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574691344384,,,,,,,
