id,s_uuid_s,document_uuid_s,name_s,publicname_s,substanceType_s,owner_name_s,endpoint_s,effectendpoint_s,guidance_s,reference_s,loValue_d,unit_s
NWKI-156bd494-2f40-45f8-a22a-25d2bbad4626/19380,NWKI-de03994b-9d74-3e39-aa41-e7df34384442,NWKI-156bd494-2f40-45f8-a22a-25d2bbad4626,Liu2011 07,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-1d202e3b-d47b-4a89-82b7-4b9390a4d17f/19378,NWKI-de03994b-9d74-3e39-aa41-e7df34384442,NWKI-1d202e3b-d47b-4a89-82b7-4b9390a4d17f,Liu2011 07,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-679fdea6-3745-4c84-b912-e6246ec545ba/19383,NWKI-de03994b-9d74-3e39-aa41-e7df34384442,NWKI-679fdea6-3745-4c84-b912-e6246ec545ba,Liu2011 07,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-6d7db00c-84a3-42b6-b4da-fc3220c2786f/19377,NWKI-de03994b-9d74-3e39-aa41-e7df34384442,NWKI-6d7db00c-84a3-42b6-b4da-fc3220c2786f,Liu2011 07,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-addace07-1d22-4bfb-bfe3-670622b2aa80/19384,NWKI-de03994b-9d74-3e39-aa41-e7df34384442,NWKI-addace07-1d22-4bfb-bfe3-670622b2aa80,Liu2011 07,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-b5acd9e1-5617-4bd3-ad6f-7df6f72fda77/19381,NWKI-de03994b-9d74-3e39-aa41-e7df34384442,NWKI-b5acd9e1-5617-4bd3-ad6f-7df6f72fda77,Liu2011 07,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-b9298796-1546-42bb-b193-14e6a55926ea/19382,NWKI-de03994b-9d74-3e39-aa41-e7df34384442,NWKI-b9298796-1546-42bb-b193-14e6a55926ea,Liu2011 07,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-f5a4a3c2-92b9-4c88-a6ff-17b01aee1970/19385,NWKI-de03994b-9d74-3e39-aa41-e7df34384442,NWKI-f5a4a3c2-92b9-4c88-a6ff-17b01aee1970,Liu2011 07,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-fe9562c1-7e96-4e16-bfae-4893a90e5796/19379,NWKI-de03994b-9d74-3e39-aa41-e7df34384442,NWKI-fe9562c1-7e96-4e16-bfae-4893a90e5796,Liu2011 07,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-01d9e619-9b0b-45f5-8435-0dbbeffb4af2/19421,NWKI-8a968835-50ab-33df-bf5e-42de32d01c15,NWKI-01d9e619-9b0b-45f5-8435-0dbbeffb4af2,Docter2014 M2 withPC,SiO2 ASP30 with corona,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,102.0,%
NWKI-27396524-578d-4fc8-b603-5dfd6d8da102/19426,NWKI-8a968835-50ab-33df-bf5e-42de32d01c15,NWKI-27396524-578d-4fc8-b603-5dfd6d8da102,Docter2014 M2 withPC,SiO2 ASP30 with corona,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,95.0,%
